""	"sample"	"ASV"	"relative_abundance"	"Coral.tag"	"Complete_sets"	"Proportion_TissueLost_Jan21"	"Proportion_TissueLost_End"	"Treatment"	"Site"	"Coral.species"	"Condition"	"Probiotic"	"Collection.month"	"Collection.year"	"sampled"	"Sequencing.Run"
"715"	"BS2-2048-DD-D"	"Halodesulfovibrio_ASV1"	0	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"716"	"BS2-2048-DD-D"	"Endozoicomonas_ASV1"	0.002486509	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"717"	"BS2-2048-DD-D"	"Halomonas_ASV2"	0.00486721	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"718"	"BS2-2048-DD-D"	"Halomonas_ASV1"	0.009787324	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"719"	"BS2-2048-DD-D"	"Vibrio_ASV4"	0	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"720"	"BS2-2048-DD-D"	"Renibacterium_ASV1"	0.001851656	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"721"	"BS2-2048-DD-D"	"Vibrio_ASV3"	0.007459528	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"722"	"BS2-2048-DD-D"	"Other_n.716"	0.616495609	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"723"	"BS2-2048-DD-D"	"Psychrobium_ASV1"	0	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"724"	"BS2-2048-DD-D"	"Nautella_ASV1"	0.101682362	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"725"	"BS2-2048-DD-D"	"Vibrio_ASV2"	0.005872394	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"726"	"BS2-2048-DD-D"	"Roseibacillus_ASV1"	0	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"727"	"BS2-2048-DD-D"	"Photobacterium_ASV1"	0.002909745	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"728"	"BS2-2048-DD-D"	"Enhydrobacter_ASV1"	0.002486509	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"729"	"BS2-2048-DD-D"	"Ruegeria_ASV1"	0.00486721	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"730"	"BS2-2048-DD-D"	"Thalassobius_ASV1"	0.10914189	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"731"	"BS2-2048-DD-D"	"Endozoicomonas_ASV3"	0.029838112	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"732"	"BS2-2048-DD-D"	"Pseudoalteromonas_ASV1"	0.01211512	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"733"	"BS2-2048-DD-D"	"Vibrio_ASV1"	0.00391493	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"734"	"BS2-2048-DD-D"	"Endozoicomonas_ASV2"	0.06983388	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"735"	"BS2-2048-DD-D"	"Pseudoalteromonas_ASV2"	0.014390012	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"736"	"BS2-2048-DD-O"	"Enhydrobacter_ASV1"	0	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"737"	"BS2-2048-DD-O"	"Halodesulfovibrio_ASV1"	0	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"738"	"BS2-2048-DD-O"	"Vibrio_ASV4"	0	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"739"	"BS2-2048-DD-O"	"Renibacterium_ASV1"	0.019530219	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"740"	"BS2-2048-DD-O"	"Thalassobius_ASV1"	0	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"741"	"BS2-2048-DD-O"	"Endozoicomonas_ASV3"	0	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"742"	"BS2-2048-DD-O"	"Photobacterium_ASV1"	0.036421219	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"743"	"BS2-2048-DD-O"	"Vibrio_ASV1"	0.107152283	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"744"	"BS2-2048-DD-O"	"Halomonas_ASV1"	0.146212721	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"745"	"BS2-2048-DD-O"	"Other_n.716"	0.316178411	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"746"	"BS2-2048-DD-O"	"Roseibacillus_ASV1"	0	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"747"	"BS2-2048-DD-O"	"Halomonas_ASV2"	0.123779361	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"748"	"BS2-2048-DD-O"	"Nautella_ASV1"	0	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"749"	"BS2-2048-DD-O"	"Endozoicomonas_ASV2"	0	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"750"	"BS2-2048-DD-O"	"Pseudoalteromonas_ASV1"	0.106096595	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"751"	"BS2-2048-DD-O"	"Vibrio_ASV3"	0	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"752"	"BS2-2048-DD-O"	"Endozoicomonas_ASV1"	0.02665611	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"753"	"BS2-2048-DD-O"	"Vibrio_ASV2"	0.030614938	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"754"	"BS2-2048-DD-O"	"Ruegeria_ASV1"	0	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"755"	"BS2-2048-DD-O"	"Psychrobium_ASV1"	0.034837688	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"756"	"BS2-2048-DD-O"	"Pseudoalteromonas_ASV2"	0.052520454	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"757"	"BS2-2048-HD-A"	"Halodesulfovibrio_ASV1"	0.021810972	2048	"yes"	45.3	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"758"	"BS2-2048-HD-A"	"Endozoicomonas_ASV1"	0.113681428	2048	"yes"	45.3	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"759"	"BS2-2048-HD-A"	"Vibrio_ASV2"	0.121943159	2048	"yes"	45.3	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"760"	"BS2-2048-HD-A"	"Renibacterium_ASV1"	0.010905486	2048	"yes"	45.3	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"761"	"BS2-2048-HD-A"	"Pseudoalteromonas_ASV2"	0	2048	"yes"	45.3	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"762"	"BS2-2048-HD-A"	"Roseibacillus_ASV1"	0.010905486	2048	"yes"	45.3	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"763"	"BS2-2048-HD-A"	"Photobacterium_ASV1"	0	2048	"yes"	45.3	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"764"	"BS2-2048-HD-A"	"Vibrio_ASV3"	0.039325843	2048	"yes"	45.3	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"765"	"BS2-2048-HD-A"	"Vibrio_ASV4"	0.048578982	2048	"yes"	45.3	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"766"	"BS2-2048-HD-A"	"Halomonas_ASV2"	0	2048	"yes"	45.3	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"767"	"BS2-2048-HD-A"	"Enhydrobacter_ASV1"	0	2048	"yes"	45.3	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"768"	"BS2-2048-HD-A"	"Ruegeria_ASV1"	0	2048	"yes"	45.3	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"769"	"BS2-2048-HD-A"	"Halomonas_ASV1"	0.008592201	2048	"yes"	45.3	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"770"	"BS2-2048-HD-A"	"Pseudoalteromonas_ASV1"	0	2048	"yes"	45.3	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"771"	"BS2-2048-HD-A"	"Vibrio_ASV1"	0.009914078	2048	"yes"	45.3	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"772"	"BS2-2048-HD-A"	"Endozoicomonas_ASV3"	0	2048	"yes"	45.3	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"773"	"BS2-2048-HD-A"	"Thalassobius_ASV1"	0	2048	"yes"	45.3	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"774"	"BS2-2048-HD-A"	"Endozoicomonas_ASV2"	0	2048	"yes"	45.3	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"775"	"BS2-2048-HD-A"	"Nautella_ASV1"	0	2048	"yes"	45.3	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"776"	"BS2-2048-HD-A"	"Other_n.716"	0.614342366	2048	"yes"	45.3	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"777"	"BS2-2048-HD-A"	"Psychrobium_ASV1"	0	2048	"yes"	45.3	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"778"	"BS2-2048-HD-D"	"Roseibacillus_ASV1"	0	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2408"
"779"	"BS2-2048-HD-D"	"Vibrio_ASV4"	0	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2408"
"780"	"BS2-2048-HD-D"	"Photobacterium_ASV1"	0	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2408"
"781"	"BS2-2048-HD-D"	"Halomonas_ASV1"	0	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2408"
"782"	"BS2-2048-HD-D"	"Enhydrobacter_ASV1"	0.081016135	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2408"
"783"	"BS2-2048-HD-D"	"Renibacterium_ASV1"	0	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2408"
"784"	"BS2-2048-HD-D"	"Psychrobium_ASV1"	0	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2408"
"785"	"BS2-2048-HD-D"	"Endozoicomonas_ASV3"	0	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2408"
"786"	"BS2-2048-HD-D"	"Pseudoalteromonas_ASV2"	0	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2408"
"787"	"BS2-2048-HD-D"	"Halomonas_ASV2"	0	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2408"
"788"	"BS2-2048-HD-D"	"Endozoicomonas_ASV1"	0	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2408"
"789"	"BS2-2048-HD-D"	"Ruegeria_ASV1"	0	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2408"
"790"	"BS2-2048-HD-D"	"Vibrio_ASV1"	0	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2408"
"791"	"BS2-2048-HD-D"	"Pseudoalteromonas_ASV1"	0	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2408"
"792"	"BS2-2048-HD-D"	"Vibrio_ASV3"	0	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2408"
"793"	"BS2-2048-HD-D"	"Halodesulfovibrio_ASV1"	0	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2408"
"794"	"BS2-2048-HD-D"	"Endozoicomonas_ASV2"	0	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2408"
"795"	"BS2-2048-HD-D"	"Thalassobius_ASV1"	0.066598009	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2408"
"796"	"BS2-2048-HD-D"	"Vibrio_ASV2"	0	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2408"
"797"	"BS2-2048-HD-D"	"Nautella_ASV1"	0	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2408"
"798"	"BS2-2048-HD-D"	"Other_n.716"	0.852385857	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2408"
"799"	"BS2-2048-HD-O"	"Thalassobius_ASV1"	0	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"800"	"BS2-2048-HD-O"	"Halomonas_ASV2"	0.01863354	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"801"	"BS2-2048-HD-O"	"Photobacterium_ASV1"	0.028348463	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"802"	"BS2-2048-HD-O"	"Roseibacillus_ASV1"	0	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"803"	"BS2-2048-HD-O"	"Halomonas_ASV1"	0.162924032	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"804"	"BS2-2048-HD-O"	"Endozoicomonas_ASV3"	0	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"805"	"BS2-2048-HD-O"	"Vibrio_ASV2"	0	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"806"	"BS2-2048-HD-O"	"Renibacterium_ASV1"	0.002548176	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"807"	"BS2-2048-HD-O"	"Nautella_ASV1"	0	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"808"	"BS2-2048-HD-O"	"Vibrio_ASV1"	0.027392897	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"809"	"BS2-2048-HD-O"	"Psychrobium_ASV1"	0.065297022	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"810"	"BS2-2048-HD-O"	"Pseudoalteromonas_ASV1"	0.134416308	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"811"	"BS2-2048-HD-O"	"Other_n.716"	0.424271381	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"812"	"BS2-2048-HD-O"	"Endozoicomonas_ASV2"	0.008918618	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"813"	"BS2-2048-HD-O"	"Halodesulfovibrio_ASV1"	0	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"814"	"BS2-2048-HD-O"	"Ruegeria_ASV1"	0	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"815"	"BS2-2048-HD-O"	"Endozoicomonas_ASV1"	0.02325211	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"816"	"BS2-2048-HD-O"	"Pseudoalteromonas_ASV2"	0.053352445	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"817"	"BS2-2048-HD-O"	"Vibrio_ASV3"	0.021978022	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"818"	"BS2-2048-HD-O"	"Vibrio_ASV4"	0.016563147	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"819"	"BS2-2048-HD-O"	"Enhydrobacter_ASV1"	0.012103838	2048	"yes"	45.3	100	"control bag"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"820"	"BS2-2076-DD-A"	"Endozoicomonas_ASV1"	0.036978049	2076	"yes"	0.7	71.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"821"	"BS2-2076-DD-A"	"Renibacterium_ASV1"	0.013226231	2076	"yes"	0.7	71.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"822"	"BS2-2076-DD-A"	"Vibrio_ASV4"	0.128592203	2076	"yes"	0.7	71.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"823"	"BS2-2076-DD-A"	"Nautella_ASV1"	0.010871823	2076	"yes"	0.7	71.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"824"	"BS2-2076-DD-A"	"Halomonas_ASV2"	0.001800429	2076	"yes"	0.7	71.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"825"	"BS2-2076-DD-A"	"Halodesulfovibrio_ASV1"	0.01197978	2076	"yes"	0.7	71.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"826"	"BS2-2076-DD-A"	"Halomonas_ASV1"	0.002700644	2076	"yes"	0.7	71.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"827"	"BS2-2076-DD-A"	"Pseudoalteromonas_ASV1"	0	2076	"yes"	0.7	71.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"828"	"BS2-2076-DD-A"	"Photobacterium_ASV1"	0	2076	"yes"	0.7	71.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"829"	"BS2-2076-DD-A"	"Vibrio_ASV3"	0.037670521	2076	"yes"	0.7	71.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"830"	"BS2-2076-DD-A"	"Thalassobius_ASV1"	0	2076	"yes"	0.7	71.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"831"	"BS2-2076-DD-A"	"Roseibacillus_ASV1"	0.005955266	2076	"yes"	0.7	71.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"832"	"BS2-2076-DD-A"	"Psychrobium_ASV1"	0.000553978	2076	"yes"	0.7	71.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"833"	"BS2-2076-DD-A"	"Endozoicomonas_ASV2"	0.017311821	2076	"yes"	0.7	71.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"834"	"BS2-2076-DD-A"	"Vibrio_ASV2"	0.131916072	2076	"yes"	0.7	71.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"835"	"BS2-2076-DD-A"	"Ruegeria_ASV1"	0.024652032	2076	"yes"	0.7	71.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"836"	"BS2-2076-DD-A"	"Vibrio_ASV1"	0	2076	"yes"	0.7	71.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"837"	"BS2-2076-DD-A"	"Other_n.716"	0.553562773	2076	"yes"	0.7	71.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"838"	"BS2-2076-DD-A"	"Pseudoalteromonas_ASV2"	0	2076	"yes"	0.7	71.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"839"	"BS2-2076-DD-A"	"Enhydrobacter_ASV1"	0.022228378	2076	"yes"	0.7	71.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"840"	"BS2-2076-DD-A"	"Endozoicomonas_ASV3"	0	2076	"yes"	0.7	71.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"841"	"BS2-2076-DD-O"	"Thalassobius_ASV1"	0	2076	"yes"	0.7	71.8	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"842"	"BS2-2076-DD-O"	"Photobacterium_ASV1"	0.045273765	2076	"yes"	0.7	71.8	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"843"	"BS2-2076-DD-O"	"Halodesulfovibrio_ASV1"	2.54e-05	2076	"yes"	0.7	71.8	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"844"	"BS2-2076-DD-O"	"Halomonas_ASV1"	0.000279546	2076	"yes"	0.7	71.8	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"845"	"BS2-2076-DD-O"	"Renibacterium_ASV1"	0	2076	"yes"	0.7	71.8	"control bag"	"BS2"	"MCAV"	"DD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
